2000 0.00165867
4000 0.006756
6000 0.016049
8000 0.026249
10000 0.040994
12000 0.061894
14000 0.080368
16000 0.107999
18000 0.139723
20000 0.172516
22000 0.211176
24000 0.24694
26000 0.294624
28000 0.329065
30000 0.38175
32000 0.425517
34000 0.488271
36000 0.545648
38000 0.606367
40000 0.698678
42000 0.74186
44000 0.814816
46000 0.9315
48000 0.964674
50000 1.0562
