2000 0.000809
4000 0.003567
6000 0.006823
8000 0.012312
10000 0.019299
12000 0.028306
14000 0.037936
16000 0.051246
18000 0.062277
20000 0.075998
22000 0.097781
24000 0.115724
26000 0.132401
28000 0.149238
30000 0.17107
32000 0.198263
34000 0.230448
36000 0.251347
38000 0.284258
40000 0.310354
42000 0.340175
44000 0.386131
46000 0.409272
48000 0.440864
50000 0.492651
