2000 0.001545
4000 0.006056
6000 0.013239
8000 0.024374
10000 0.037904
12000 0.054211
14000 0.073818
16000 0.099179
18000 0.122483
20000 0.151455
22000 0.182346
24000 0.218644
26000 0.2548
28000 0.295208
30000 0.339049
32000 0.385584
34000 0.462431
36000 0.489959
38000 0.545717
40000 0.60677
42000 0.669347
44000 0.729536
46000 0.809827
48000 0.872307
50000 0.941631
