100 0.000849
150 0.000941
200 0.001305
250 0.001271
300 0.001539
350 0.002126
400 0.002497
450 0.003219
500 0.003856
550 0.004657
600 0.005884
650 0.006781
700 0.007546
750 0.00861
800 0.01009
850 0.011352
900 0.012405
950 0.014269
1000 0.015778
1050 0.016912
1100 0.018437
1150 0.020131
1200 0.021871
1250 0.023805
1300 0.026209
1350 0.027561
1400 0.029802
1450 0.032138
1500 0.033965
1550 0.036813
1600 0.038752
1650 0.041753
1700 0.043587
1750 0.046219
1800 0.049077
1850 0.051701
1900 0.054693
1950 0.057648
2000 0.06045
2050 0.063467
2100 0.066685
2150 0.070732
2200 0.073244
2250 0.076743
2300 0.079625
2350 0.083387
2400 0.08695
2450 0.090658
2500 0.094986
2550 0.098607
2600 0.102129
2650 0.106365
2700 0.110113
2750 0.115179
2800 0.118824
2850 0.122711
2900 0.127687
2950 0.131413
3000 0.135931
3050 0.140878
3100 0.145265
3150 0.150151
3200 0.154589
3250 0.159815
3300 0.164085
3350 0.169521
3400 0.17486
3450 0.180318
3500 0.184864
3550 0.190458
3600 0.195491
3650 0.201487
3700 0.207602
3750 0.211827
3800 0.218302
3850 0.223495
3900 0.229396
3950 0.235168
4000 0.24123
4050 0.247214
4100 0.253505
4150 0.259777
4200 0.267551
4250 0.272704
4300 0.280526
4350 0.291649
4400 0.296053
4450 0.299685
4500 0.305467
4550 0.312502
4600 0.409797
4650 0.327791
4700 0.335803
4750 0.343007
4800 0.354725
4850 0.361417
4900 0.365524
4950 0.375194
