100 6.7e-05
150 0.000116
200 0.000171
250 0.000237
300 0.000246
350 0.000321
400 0.000385
450 0.000404
500 0.000481
550 0.000574
600 0.000558
650 0.000705
700 0.000664
750 0.000763
800 0.000821
850 0.000844
900 0.00104
950 0.000927
1000 0.000985
1050 0.001032
1100 0.001091
1150 0.001163
1200 0.00122
1250 0.001277
1300 0.001327
1350 0.001385
1400 0.00145
1450 0.0015
1500 0.001563
1550 0.001615
1600 0.001677
1650 0.001735
1700 0.001795
1750 0.00187
1800 0.001918
1850 0.001971
1900 0.002032
1950 0.002082
2000 0.002144
2050 0.002214
2100 0.00225
2150 0.002322
2200 0.002395
2250 0.002466
2300 0.002521
2350 0.002569
2400 0.002645
2450 0.002706
2500 0.002762
2550 0.002822
2600 0.00292
2650 0.002952
2700 0.003006
2750 0.003112
2800 0.003148
2850 0.003213
2900 0.003254
2950 0.003393
3000 0.003404
3050 0.003462
3100 0.003522
3150 0.00358
3200 0.003654
3250 0.00371
3300 0.00381
3350 0.003865
3400 0.003934
3450 0.004002
3500 0.004062
3550 0.004108
3600 0.004197
3650 0.00426
3700 0.004309
3750 0.004385
3800 0.004444
3850 0.004577
3900 0.004574
3950 0.004647
4000 0.004673
4050 0.00476
4100 0.004808
4150 0.004887
4200 0.005028
4250 0.005129
4300 0.005082
4350 0.005144
4400 0.005237
4450 0.005338
4500 0.005348
4550 0.005443
4600 0.005496
4650 0.005555
4700 0.005861
4750 0.005873
4800 0.00611
4850 0.005997
4900 0.005949
4950 0.005971
