100 0.000438

150 0.000791

200 0.001121

250 0.001341

300 0.001363

350 0.001698

400 0.001859

450 0.00212

500 0.002482

550 0.002818

600 0.002929

650 0.003241

700 0.003601

750 0.003849

800 0.004111

850 0.004393

900 0.004659

950 0.004905

1000 0.005149

1050 0.005437

1100 0.00577

1150 0.00609

1200 0.006426

1250 0.006762

1300 0.007089

1350 0.007469

1400 0.00778

1450 0.008114

1500 0.008489

1550 0.008777

1600 0.009062

1650 0.009345

1700 0.00962

1750 0.00991

1800 0.010173

1850 0.010466

1900 0.010741

1950 0.011007

2000 0.011312

2050 0.011578

2100 0.011935

2150 0.012278

2200 0.012631

2250 0.012993

2300 0.013358

2350 0.01374

2400 0.014135

2450 0.014429

2500 0.015041

2550 0.015173

2600 0.015539

2650 0.015901

2700 0.01627

2750 0.016624

2800 0.017192

2850 0.017385

2900 0.017751

2950 0.018074

3000 0.018749

3050 0.018853

3100 0.019158

3150 0.019453

3200 0.01975

3250 0.020079

3300 0.020367

3350 0.020671

3400 0.020992

3450 0.021254

3500 0.021596

3550 0.021876

3600 0.022163

3650 0.022479

3700 0.022782

3750 0.023072

3800 0.023381

3850 0.023696

3900 0.023965

3950 0.024274

4000 0.024558

4050 0.024832

4100 0.025174

4150 0.025573

4200 0.02597

4250 0.026374

4300 0.026902

4350 0.027099

4400 0.027483

4450 0.027852

4500 0.028246

4550 0.030148

4600 0.028991

4650 0.029407

4700 0.029811

4750 0.030877

4800 0.030531

4850 0.031997

4900 0.031344

4950 0.032497

100 0.000404
150 0.00069
200 0.000827
250 0.001439
300 0.001339
350 0.001769
400 0.001853
450 0.002264
500 0.002333
550 0.002628
600 0.002994
650 0.003246
700 0.003521
750 0.003832
800 0.004084
850 0.004396
900 0.004628
950 0.004871
1000 0.005179
1050 0.005474
1100 0.005757
1150 0.006074
1200 0.006406
1250 0.006862
1300 0.007059
1350 0.00743
1400 0.007754
1450 0.008092
1500 0.008415
1550 0.008745
1600 0.009035
1650 0.009297
1700 0.009588
1750 0.009857
1800 0.010147
1850 0.010474
1900 0.010693
1950 0.010962
2000 0.011244
2050 0.011509
2100 0.011915
2150 0.012224
2200 0.012582
2250 0.012937
2300 0.013314
2350 0.013946
2400 0.013999
2450 0.014352
2500 0.015001
2550 0.015119
2600 0.01544
2650 0.015842
2700 0.016212
2750 0.016577
2800 0.01694
2850 0.019135
2900 0.017791
2950 0.018022
3000 0.019497
3050 0.018721
3100 0.019231
3150 0.019369
3200 0.019776
3250 0.01999
3300 0.020292
3350 0.020611
3400 0.020916
3450 0.021233
3500 0.021536
3550 0.021809
3600 0.022136
3650 0.02238
3700 0.022646
3750 0.022976
3800 0.023267
3850 0.025066
3900 0.023987
3950 0.024161
4000 0.02449
4050 0.024818
4100 0.02507
4150 0.025504
4200 0.025907
4250 0.026261
4300 0.026598
4350 0.027063
4400 0.027443
4450 0.027746
4500 0.028705
4550 0.028815
4600 0.028863
4650 0.029302
4700 0.02965
4750 0.03096
4800 0.030347
4850 0.031455
4900 0.031202
4950 0.031572
