50 0.000105
100 0.000821
150 0.002718
200 0.006441
250 0.012167
300 0.020893
350 0.03309
400 0.049291
450 0.070024
500 0.09579
550 0.127766
600 0.166187
650 0.211747
700 0.273983
750 0.346866
800 0.413832
850 0.496693
900 0.615663
950 0.732035
1000 0.854758
1050 0.992932
1100 1.15165
1150 1.33335
1200 1.52096
1250 1.71401
1300 1.93969
1350 2.16348
1400 2.73319
1450 2.91288
