50 0.00086
100 0.006646
150 0.02057
200 0.051629
250 0.096306
300 0.169672
350 0.26179
400 0.392847
450 0.553078
500 0.771272
550 1.01859
600 1.33729
650 1.68187
700 2.06826
750 2.59709
800 3.17669
850 3.75678
900 4.4919
950 5.38343
1000 6.26099
1050 7.18319
1100 8.19853
1150 9.35855
1200 10.6249
1250 11.9663
1300 13.6243
1350 15.2186
1400 17.2273
1450 18.8536
