5000 0.000259725
10000 0.000570518
15000 0.000943
20000 0.001777
25000 0.001859
30000 0.002009
35000 0.002387
40000 0.002767
45000 0.003352
50000 0.003588
55000 0.005302
60000 0.005449
65000 0.005021
70000 0.006008
75000 0.005674
80000 0.005857
85000 0.007017
90000 0.007334
95000 0.009356
100000 0.007877
105000 0.008796
110000 0.01038
115000 0.008873
120000 0.010459
125000 0.010558
130000 0.010222
135000 0.010946
140000 0.013216
145000 0.011551
