5000 0.000263
10000 0.000564
15000 0.000897
20000 0.001165
25000 0.001536
30000 0.002025
35000 0.002258
40000 0.002574
45000 0.00293
50000 0.003399
55000 0.003576
60000 0.003954
65000 0.004471
70000 0.004931
75000 0.005088
80000 0.005657
85000 0.005887
90000 0.006372
95000 0.006623
100000 0.007126
105000 0.007358
110000 0.007862
115000 0.008178
120000 0.008528
125000 0.008993
130000 0.009312
135000 0.00963
140000 0.010141
145000 0.010566
