2000 0.004313
4000 0.016356
6000 0.039884
8000 0.077917
10000 0.128863
12000 0.200226
14000 0.281182
16000 0.384128
18000 0.496128
20000 0.626681
22000 0.773259
24000 0.932346
26000 1.11492
28000 1.30064
30000 1.49186
32000 1.71563
34000 1.93522
36000 2.189
38000 2.45739
40000 2.72011
42000 3.00373
44000 3.33261
46000 3.64868
48000 4.00184
50000 4.32451
