5000 0.000701
10000 0.001502
15000 0.002378
20000 0.003511
25000 0.004184
30000 0.005477
35000 0.00607
40000 0.007479
45000 0.008401
50000 0.009149
55000 0.009984
60000 0.011037
65000 0.01241
70000 0.013545
75000 0.014322
80000 0.015309
85000 0.016943
90000 0.017698
95000 0.019125
100000 0.019905
105000 0.021372
110000 0.022608
115000 0.023044
120000 0.024196
125000 0.025255
130000 0.026804
135000 0.028095
140000 0.028965
145000 0.031556
