5 1e-06
6 4e-06
7 1e-06
8 3e-06
9 1e-06
10 2e-06
11 2e-06
12 1e-06
13 2e-06
14 2e-06
15 1e-06
16 2e-06
17 2e-06
18 1e-06
19 2e-06
20 1e-06
21 2e-06
22 2e-06
23 2e-06
24 1e-06
25 2e-06
26 2e-06
27 1e-06
28 1e-06
29 1e-06
30 1e-06
